INFO:root:Using Tensorboard, logs will be saved in workspace/nanodet_m\logs
INFO:numexpr.utils:Note: NumExpr detected 12 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
INFO:numexpr.utils:NumExpr defaulting to 8 threads.
INFO:root:Creating model...
INFO:root:Setting up data...
INFO:root:Training batch size: 64
INFO:root:loaded C:/Users/24525/Desktop/NanoDet-PyTorch-main/tools/workspace/nanodet_m/model_best/model_best.pth, epoch 30
INFO:root:Starting training...
INFO:root:Start warming up...
INFO:root:train|Epoch56/70|Iter221(0/4)| lr:1.40e-03| loss_qfl:0.0119| loss_bbox:0.0494| loss_dfl:0.1323| 
INFO:root:train|Epoch57/70|Iter225(0/4)| lr:1.40e-03| loss_qfl:0.0119| loss_bbox:0.0474| loss_dfl:0.1325| 
INFO:root:train|Epoch58/70|Iter229(0/4)| lr:1.40e-03| loss_qfl:0.0065| loss_bbox:0.0461| loss_dfl:0.1332| 
INFO:root:train|Epoch59/70|Iter233(0/4)| lr:1.40e-03| loss_qfl:0.0127| loss_bbox:0.0494| loss_dfl:0.1325| 
INFO:root:train|Epoch60/70|Iter237(0/4)| lr:1.40e-03| loss_qfl:0.0088| loss_bbox:0.0500| loss_dfl:0.1322| 
INFO:root:val|Epoch60/70|Iter241(0/29)| lr:1.40e-04| loss_qfl:0.0416| loss_bbox:0.0507| loss_dfl:0.1371| 
INFO:root:val|Epoch60/70|Iter241(10/29)| lr:1.40e-04| loss_qfl:0.0166| loss_bbox:0.0737| loss_dfl:0.1342| 
INFO:root:val|Epoch60/70|Iter241(20/29)| lr:1.40e-04| loss_qfl:0.0079| loss_bbox:0.0415| loss_dfl:0.1420| 
INFO:root:train|Epoch61/70|Iter241(0/4)| lr:1.40e-04| loss_qfl:0.0076| loss_bbox:0.0459| loss_dfl:0.1293| 
INFO:root:train|Epoch62/70|Iter245(0/4)| lr:1.40e-04| loss_qfl:0.0100| loss_bbox:0.0510| loss_dfl:0.1330| 
INFO:root:train|Epoch63/70|Iter249(0/4)| lr:1.40e-04| loss_qfl:0.0115| loss_bbox:0.0483| loss_dfl:0.1312| 
INFO:root:train|Epoch64/70|Iter253(0/4)| lr:1.40e-04| loss_qfl:0.0050| loss_bbox:0.0412| loss_dfl:0.1290| 
INFO:root:train|Epoch65/70|Iter257(0/4)| lr:1.40e-04| loss_qfl:0.0037| loss_bbox:0.0428| loss_dfl:0.1299| 
INFO:root:train|Epoch66/70|Iter261(0/4)| lr:1.40e-05| loss_qfl:0.0084| loss_bbox:0.0457| loss_dfl:0.1311| 
INFO:root:train|Epoch67/70|Iter265(0/4)| lr:1.40e-05| loss_qfl:0.0139| loss_bbox:0.0457| loss_dfl:0.1289| 
INFO:root:train|Epoch68/70|Iter269(0/4)| lr:1.40e-05| loss_qfl:0.0077| loss_bbox:0.0455| loss_dfl:0.1287| 
INFO:root:train|Epoch69/70|Iter273(0/4)| lr:1.40e-05| loss_qfl:0.0117| loss_bbox:0.0462| loss_dfl:0.1281| 
INFO:root:train|Epoch70/70|Iter277(0/4)| lr:1.40e-05| loss_qfl:0.0100| loss_bbox:0.0487| loss_dfl:0.1320| 
INFO:root:val|Epoch70/70|Iter281(0/29)| lr:1.40e-05| loss_qfl:0.0407| loss_bbox:0.0503| loss_dfl:0.1371| 
INFO:root:val|Epoch70/70|Iter281(10/29)| lr:1.40e-05| loss_qfl:0.0169| loss_bbox:0.0735| loss_dfl:0.1342| 
INFO:root:val|Epoch70/70|Iter281(20/29)| lr:1.40e-05| loss_qfl:0.0080| loss_bbox:0.0413| loss_dfl:0.1420| 
